"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"264"	"MEG_951"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"265"	"MEG_5689"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"266"	"MEG_3940"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXY"
"267"	"MEG_6509"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"SILS"
"268"	"MEG_3754"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDTG"
"269"	"MEG_5776"	"Drugs"	"Lipopeptides"	"Lipid_A_phosphatase"	"PGBB"
"270"	"MEG_6810"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"271"	"MEG_5115"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"272"	"MEG_5289"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"273"	"MEG_224"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"274"	"MEG_6170"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"275"	"MEG_615"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"276"	"MEG_1717"	"Metals"	"Chromium_resistance"	"Chromium_resistance_protein"	"CHRR"
"277"	"MEG_1375"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"278"	"MEG_581"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"279"	"MEG_3829"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFE"
"280"	"MEG_4915"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"281"	"MEG_5790"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"
"282"	"MEG_437"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"283"	"MEG_2212"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"284"	"MEG_7638"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VCEB"
"285"	"MEG_5405"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"PBP2|RequiresSNPConfirmation"
"286"	"MEG_5726"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"287"	"MEG_6819"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"288"	"MEG_968"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"289"	"MEG_7595"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"
"290"	"MEG_3123"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"291"	"MEG_2988"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"292"	"MEG_5768"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"
"293"	"MEG_6239"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"294"	"MEG_3528"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"295"	"MEG_6063"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTB"
"296"	"MEG_7443"	"Drugs"	"Glycopeptides"	"VanK-type_resistance_protein"	"VANK"
"297"	"MEG_7545"	"Drugs"	"Glycopeptides"	"VanI-type_accessory_protein"	"VANWI"
"298"	"MEG_5933"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"299"	"MEG_3980"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"300"	"MEG_2360"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"301"	"MEG_6363"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"302"	"MEG_2738"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"EMTA"
"303"	"MEG_2996"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"304"	"MEG_7391"	"Drugs"	"Glycopeptides"	"VanE-type_resistance_protein"	"VANE"
"305"	"MEG_712"	"Metals"	"Arsenic_resistance"	"Arsenite_oxidase"	"AIOA"
"306"	"MEG_4836"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"307"	"MEG_7028"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"308"	"MEG_1380"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"309"	"MEG_2035"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"COPAM"
"310"	"MEG_2453"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CUSS"
"311"	"MEG_3117"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"312"	"MEG_5087"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"313"	"MEG_4235"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"314"	"MEG_2261"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"315"	"MEG_5930"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"316"	"MEG_2323"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"317"	"MEG_1260"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"318"	"MEG_4210"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"NORB"
"319"	"MEG_993"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT6"
"320"	"MEG_2959"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"321"	"MEG_1474"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BRO"
"322"	"MEG_5137"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"323"	"MEG_7636"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VCC"
"324"	"MEG_1528"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"325"	"MEG_6245"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"326"	"MEG_2724"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRB"
"327"	"MEG_7220"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"328"	"MEG_2122"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"CPXAR"
"329"	"MEG_2656"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPR"
"330"	"MEG_7660"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"331"	"MEG_1217"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"BCRCM"
"332"	"MEG_2376"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"333"	"MEG_3802"	"Drugs"	"betalactams"	"Penicillin_binding_protein_regulator"	"MECI"
"334"	"MEG_3328"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"335"	"MEG_5878"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"336"	"MEG_2452"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CUSR"
"337"	"MEG_174"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"338"	"MEG_3618"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUF"
"339"	"MEG_2397"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"340"	"MEG_936"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"341"	"MEG_5906"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"342"	"MEG_1960"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"343"	"MEG_1410"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"344"	"MEG_7808"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"WTPA"
"345"	"MEG_7697"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"346"	"MEG_1180"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_regulator"	"ASMA"
"347"	"MEG_1089"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH6"
"348"	"MEG_1388"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"349"	"MEG_6408"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"350"	"MEG_3756"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"MDTI"
"351"	"MEG_5962"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"352"	"MEG_6074"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTH"
"353"	"MEG_1991"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"354"	"MEG_2938"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"355"	"MEG_4811"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"356"	"MEG_702"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ADEN"
"357"	"MEG_5550"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"358"	"MEG_5769"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"
"359"	"MEG_2114"	"Drugs"	"Phenicol"	"Chloramphenicol_phosphotransferase"	"CPT"
"360"	"MEG_1565"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"361"	"MEG_5762"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"
"362"	"MEG_7395"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANG"
"363"	"MEG_6670"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"364"	"MEG_4064"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"MSI"
"365"	"MEG_5802"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRG"
"366"	"MEG_1412"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"367"	"MEG_2691"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBC"
"368"	"MEG_5031"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"369"	"MEG_3736"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"MDFA"
"370"	"MEG_3859"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERC"
"371"	"MEG_7080"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETG"
"372"	"MEG_7170"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"373"	"MEG_713"	"Metals"	"Arsenic_resistance"	"Arsenite_oxidase"	"AIOB"
"374"	"MEG_6638"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"
"375"	"MEG_5999"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"376"	"MEG_4555"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"377"	"MEG_7127"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"378"	"MEG_6875"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"379"	"MEG_6077"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ROB"
"380"	"MEG_2043"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"COPBM"
"381"	"MEG_1769"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"382"	"MEG_6123"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"383"	"MEG_806"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"384"	"MEG_1673"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"385"	"MEG_6356"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"386"	"MEG_6940"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"387"	"MEG_3085"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"388"	"MEG_4322"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"389"	"MEG_5502"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"390"	"MEG_2861"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMX"
"391"	"MEG_1082"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH4"
"392"	"MEG_3095"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"393"	"MEG_7548"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"
"394"	"MEG_4244"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"395"	"MEG_1488"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"CADX"
"396"	"MEG_3862"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERD"
"397"	"MEG_6269"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"398"	"MEG_2369"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"399"	"MEG_5793"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PME"
"400"	"MEG_3198"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"401"	"MEG_3018"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSD"
"402"	"MEG_3381"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"403"	"MEG_776"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"404"	"MEG_1240"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"405"	"MEG_3082"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"GADW"
"406"	"MEG_4878"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"407"	"MEG_4131"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Isoniazid-resistant_mutant"	"NDH|RequiresSNPConfirmation"
"408"	"MEG_7791"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEH"
"409"	"MEG_3331"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"410"	"MEG_7250"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Para-aminosalicylic_acid_resistant_mutant"	"THYA|RequiresSNPConfirmation"
"411"	"MEG_6140"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_regulator"	"RPOS"
"412"	"MEG_5559"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"413"	"MEG_5380"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"414"	"MEG_7536"	"Drugs"	"Glycopeptides"	"VanL-type_resistance_protein"	"VANTRL"
"415"	"MEG_1592"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"416"	"MEG_6987"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET39"
"417"	"MEG_6124"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"418"	"MEG_5555"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"419"	"MEG_7268"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TOLCSM"
"420"	"MEG_6313"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"421"	"MEG_7447"	"Drugs"	"Glycopeptides"	"VanN-type_resistance_protein"	"VANN"
"422"	"MEG_6161"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"423"	"MEG_3010"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSB"
"424"	"MEG_6102"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"425"	"MEG_4013"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MOX"
"426"	"MEG_580"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"427"	"MEG_4230"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"OCH"
"428"	"MEG_7522"	"Drugs"	"Glycopeptides"	"VanO-type_regulator"	"VANSO"
"429"	"MEG_3855"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERB"
"430"	"MEG_4709"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"431"	"MEG_7437"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"432"	"MEG_6190"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"433"	"MEG_5305"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"434"	"MEG_5349"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"435"	"MEG_5095"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"436"	"MEG_1235"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BJP1"
"437"	"MEG_4231"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"OCH"
"438"	"MEG_696"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEK"
"439"	"MEG_3615"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUF"
"440"	"MEG_786"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"441"	"MEG_1728"	"Drugs"	"Multi-drug_resistance"	"MDR_23S_ribosomal_RNA_methyltransferase"	"CLBC"
"442"	"MEG_943"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"443"	"MEG_1637"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CBLA"
"444"	"MEG_7249"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"THINB"
"445"	"MEG_3157"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"446"	"MEG_2630"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"447"	"MEG_12"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"448"	"MEG_3062"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FTU"
"449"	"MEG_3239"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRB|RequiresSNPConfirmation"
"450"	"MEG_686"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEI"
"451"	"MEG_4818"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"452"	"MEG_3466"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"453"	"MEG_2149"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"454"	"MEG_3839"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERA"
"455"	"MEG_4060"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"MREA"
"456"	"MEG_532"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"457"	"MEG_4480"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"458"	"MEG_822"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"459"	"MEG_7301"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"460"	"MEG_6351"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"461"	"MEG_2607"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"462"	"MEG_5264"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"463"	"MEG_4361"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"464"	"MEG_6018"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"465"	"MEG_7701"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"466"	"MEG_1493"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"467"	"MEG_7400"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"
"468"	"MEG_6507"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"SILP"
"469"	"MEG_426"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"470"	"MEG_3223"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"471"	"MEG_2522"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"472"	"MEG_4356"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"473"	"MEG_7449"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"
"474"	"MEG_1472"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"BPU"
"475"	"MEG_5635"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"476"	"MEG_1403"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"477"	"MEG_7452"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"
"478"	"MEG_1688"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CFX"
"479"	"MEG_3411"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"480"	"MEG_3367"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"481"	"MEG_4588"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"482"	"MEG_1303"	"Drugs"	"betalactams"	"Penicillin_binding_protein_regulator"	"BLAR"
"483"	"MEG_6653"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"TCRY"
"484"	"MEG_2961"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"485"	"MEG_6042"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"RAHN"
"486"	"MEG_1926"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"487"	"MEG_2872"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"EXO"
"488"	"MEG_3294"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"IDER"
"489"	"MEG_310"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"490"	"MEG_1835"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"491"	"MEG_465"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"492"	"MEG_6006"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"493"	"MEG_2322"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"494"	"MEG_7029"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"495"	"MEG_1271"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BLAC"
"496"	"MEG_4536"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"497"	"MEG_6126"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"498"	"MEG_7319"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"499"	"MEG_3020"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSE"
"500"	"MEG_424"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"501"	"MEG_3748"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTB"
"502"	"MEG_7173"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"503"	"MEG_4025"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MOX"
"504"	"MEG_897"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"505"	"MEG_1211"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"BCR"
"506"	"MEG_7140"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"507"	"MEG_1882"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"508"	"MEG_144"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"509"	"MEG_5570"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"510"	"MEG_4023"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MOX"
"511"	"MEG_3587"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"LIAFSR|RequiresSNPConfirmation"
"512"	"MEG_2412"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"513"	"MEG_461"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"514"	"MEG_932"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"515"	"MEG_7735"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"516"	"MEG_1683"	"Drugs"	"Multi-drug_resistance"	"MDR_23S_ribosomal_RNA_methyltransferase"	"CFRB"
"517"	"MEG_3317"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"518"	"MEG_111"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"519"	"MEG_4068"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"
